session_id,user_id,event_timestamp,channel,campaign,device,page_visited,session_duration_seconds
1c43e43d-1c0a-49,bdeb8291-630,2024-02-07 14:56:00,social_media,instagram_launch,mobile,/checkout,55
b35aa9c0-a448-4d,bdeb8291-630,2024-02-08 00:02:00,email,loyalty_nudge,mobile,/pricing,218
b6fb333a-52f5-45,05161e77-8b6,2024-01-24 18:14:00,email,abandoned_cart,desktop,/checkout,130
d0aedd88-2829-47,05161e77-8b6,2024-01-25 05:36:00,paid_social,linkedin_b2b,desktop,/pricing,469
1cccf186-fa10-4c,05161e77-8b6,2024-01-26 17:00:00,social_media,instagram_launch,desktop,/blog,242
26192652-95af-45,05161e77-8b6,2024-01-27 23:25:00,direct,,desktop,/checkout,347
9b1a26b7-d975-49,6d8cce43-5c6,2024-02-14 17:20:00,referral,,tablet,/home,239
91af20fe-359f-47,6d8cce43-5c6,2024-02-15 07:08:00,referral,,tablet,/about,176
9b2b9420-f3ac-48,6d8cce43-5c6,2024-02-16 05:34:00,paid_social,linkedin_b2b,tablet,/checkout,104
960458cd-e45f-43,0d847791-cc6,2024-02-19 01:19:00,email,loyalty_nudge,mobile,/checkout,591
31c4d51e-e194-45,0d847791-cc6,2024-02-20 01:08:00,paid_social,linkedin_b2b,mobile,/checkout,455
490b7131-f14d-42,0d847791-cc6,2024-02-21 14:25:00,referral,affiliate_v2,mobile,/signup,354
e6a19b35-48aa-4f,0d847791-cc6,2024-02-22 14:55:00,paid_social,meta_lookalike,mobile,/products,581
ce00f566-9ead-44,0d847791-cc6,2024-02-23 11:13:00,referral,affiliate_v2,mobile,/blog,515
f3bcc53e-08f1-42,cf8d5320-e7b,2024-02-17 00:32:00,social_media,fb_engagement,mobile,/checkout,574
533c1b97-93fb-42,cf8d5320-e7b,2024-02-18 00:26:00,social_media,tiktok_awareness,mobile,/signup,522
3bea9532-ae57-46,cf8d5320-e7b,2024-02-19 00:10:00,email,abandoned_cart,mobile,/home,573
841fb2a8-d39b-45,cf8d5320-e7b,2024-02-20 22:59:00,paid_search,retargeting_jan,mobile,/home,593
763e3373-c60c-49,cf8d5320-e7b,2024-02-21 19:02:00,paid_social,meta_lookalike,mobile,/products,205
a8c26c87-9c43-4b,cf8d5320-e7b,2024-02-22 11:49:00,paid_social,meta_lookalike,mobile,/checkout,321
4569a6e1-4f4b-4d,54f1f62c-bcc,2024-02-05 18:14:00,direct,,desktop,/products,175
e622c30a-cdca-48,54f1f62c-bcc,2024-02-06 07:13:00,email,welcome_series,desktop,/products,21
9c414134-313c-44,fadae8e2-077,2024-01-09 20:51:00,organic_search,content_hub_v2,mobile,/pricing,367
4db52492-e7fb-41,fadae8e2-077,2024-01-10 03:39:00,paid_social,meta_lookalike,mobile,/signup,246
e7ab9671-eee9-42,898e702a-189,2024-03-28 18:32:00,organic_search,content_hub_v2,mobile,/checkout,582
12da1204-70c3-49,898e702a-189,2024-03-29 09:44:00,paid_social,youtube_retarget,mobile,/checkout,228
7e1d2b05-c840-46,898e702a-189,2024-03-30 07:12:00,direct,,mobile,/products,316
aeb2d55f-4810-4a,cbfde881-c94,2024-01-21 00:51:00,social_media,instagram_launch,tablet,/blog,42
f39130b5-3daf-41,cbfde881-c94,2024-01-22 23:47:00,email,loyalty_nudge,tablet,/blog,251
5dbbb713-1cf0-4c,ca3eabc8-cc1,2024-02-04 18:03:00,paid_search,spring_sale_2024,desktop,/about,356
efed9132-3acc-42,a427ad54-e5b,2024-03-19 01:07:00,direct,,tablet,/products,263
1f605b90-5dd4-40,a427ad54-e5b,2024-03-20 06:04:00,social_media,tiktok_awareness,tablet,/about,485
cd62a47a-49de-4c,a427ad54-e5b,2024-03-21 11:17:00,email,loyalty_nudge,tablet,/products,82
c70835f6-293b-42,a427ad54-e5b,2024-03-22 05:38:00,paid_search,brand_awareness_q1,tablet,/checkout,289
226a0b2d-6529-40,98dc00f2-285,2024-01-27 03:37:00,email,loyalty_nudge,desktop,/products,200
fb951ea3-f8c1-48,98dc00f2-285,2024-01-28 02:44:00,social_media,tiktok_awareness,desktop,/products,117
aece0d25-a473-40,98dc00f2-285,2024-01-29 07:46:00,social_media,tiktok_awareness,desktop,/about,146
4c4de3ff-d9e6-40,98dc00f2-285,2024-01-30 15:20:00,social_media,tiktok_awareness,desktop,/products,535
686648bd-e778-48,98dc00f2-285,2024-01-31 08:24:00,referral,affiliate_v2,desktop,/home,160
5024c93f-c0b4-42,98dc00f2-285,2024-02-01 19:27:00,referral,partner_promo_jan,desktop,/home,474
4cea63f0-5d46-48,2feb3afb-203,2024-03-14 23:56:00,organic_search,,tablet,/blog,290
78ad0ff4-ebd8-4c,2feb3afb-203,2024-03-15 08:03:00,email,welcome_series,tablet,/products,185
1b2ad384-8600-47,ea8261f1-1a4,2024-01-30 10:06:00,email,welcome_series,desktop,/pricing,229
e0abb0c9-9133-4b,aa255f75-376,2024-01-13 09:15:00,referral,partner_promo_jan,tablet,/signup,65
7bccf794-a425-4b,aa255f75-376,2024-01-14 15:58:00,direct,,tablet,/blog,487
d3d31ad1-58f9-49,aa255f75-376,2024-01-15 08:29:00,referral,partner_promo_jan,tablet,/blog,144
fde01f64-862a-4c,aa255f75-376,2024-01-16 23:16:00,email,loyalty_nudge,tablet,/checkout,149
71dd916c-3e89-4f,aa255f75-376,2024-01-17 16:34:00,organic_search,seo_blog_push,tablet,/products,275
b207fe8c-14a3-4d,aa255f75-376,2024-01-18 10:44:00,referral,,tablet,/blog,127
84e89b06-8f7b-42,071ce46d-1f9,2024-01-01 15:31:00,paid_social,youtube_retarget,desktop,/home,456
81d2a757-de04-49,071ce46d-1f9,2024-01-02 12:53:00,social_media,fb_engagement,desktop,/blog,218
4496550e-8b0e-47,071ce46d-1f9,2024-01-03 05:37:00,organic_search,seo_blog_push,desktop,/blog,586
69a43c9d-a465-4a,071ce46d-1f9,2024-01-04 03:22:00,social_media,tiktok_awareness,desktop,/checkout,73
a17bccac-5a01-48,071ce46d-1f9,2024-01-05 14:45:00,organic_search,content_hub_v2,desktop,/blog,311
d6801b13-1daf-4b,46ee7ef8-58b,2024-03-07 11:47:00,referral,,desktop,/blog,558
90806973-cebd-47,46ee7ef8-58b,2024-03-08 17:10:00,organic_search,,desktop,/checkout,343
5e76619f-8223-4d,46ee7ef8-58b,2024-03-09 22:50:00,referral,affiliate_v2,desktop,/about,153
a953dc2b-394f-44,46ee7ef8-58b,2024-03-10 00:47:00,social_media,instagram_launch,desktop,/blog,287
b15abf4a-9ec1-40,a1a8eb0e-968,2024-03-25 11:19:00,paid_social,meta_lookalike,tablet,/products,341
8eba37d4-d947-42,a1a8eb0e-968,2024-03-26 02:50:00,referral,affiliate_v2,tablet,/blog,416
de6b700b-896f-4e,a1a8eb0e-968,2024-03-27 05:11:00,organic_search,,tablet,/products,373
eee2e991-e859-44,a1a8eb0e-968,2024-03-28 17:11:00,paid_search,spring_sale_2024,tablet,/pricing,430
67a97b73-3d27-4a,2c24ad86-058,2024-02-08 13:12:00,organic_search,,desktop,/blog,272
eecea4b8-cd32-4d,2c24ad86-058,2024-02-09 00:05:00,organic_search,,desktop,/checkout,188
3087d9c5-085d-4d,66bcaac1-3a6,2024-02-05 18:11:00,email,loyalty_nudge,mobile,/blog,26
7eb46d1b-151e-4b,66bcaac1-3a6,2024-02-06 19:44:00,paid_social,meta_lookalike,mobile,/signup,442
9d2b871c-9e59-43,6929fd83-833,2024-03-29 13:25:00,paid_search,spring_sale_2024,desktop,/home,283
e3eaedc2-6b99-4f,6929fd83-833,2024-03-30 01:37:00,paid_social,linkedin_b2b,desktop,/pricing,455
c8055b88-45a7-4f,6929fd83-833,2024-03-31 02:30:00,organic_search,seo_blog_push,desktop,/checkout,306
952eb469-9d78-46,6929fd83-833,2024-04-01 00:45:00,referral,partner_promo_jan,desktop,/products,91
0dae6faa-1cf7-40,7373fd42-4c2,2024-02-01 17:39:00,paid_social,meta_lookalike,desktop,/products,152
8c373a88-2150-4c,03bb1c3b-ee4,2024-02-29 07:24:00,paid_search,retargeting_jan,mobile,/checkout,20
c90889f4-05ac-44,03bb1c3b-ee4,2024-03-01 13:01:00,referral,partner_promo_jan,mobile,/blog,162
d88698f5-907c-43,1e2df8bf-967,2024-01-05 12:07:00,social_media,tiktok_awareness,desktop,/signup,443
0aac7f3a-1571-47,1e2df8bf-967,2024-01-06 15:27:00,paid_social,meta_lookalike,desktop,/checkout,147
04fb1254-caac-4c,1e2df8bf-967,2024-01-07 06:45:00,social_media,tiktok_awareness,desktop,/blog,377
919552ff-4951-40,1e2df8bf-967,2024-01-08 18:20:00,paid_search,spring_sale_2024,desktop,/products,489
3c44bb6d-57ee-4e,e0519b62-7c8,2024-02-24 21:09:00,social_media,tiktok_awareness,mobile,/checkout,243
358148a6-8a6d-47,e0519b62-7c8,2024-02-25 06:55:00,referral,partner_promo_jan,mobile,/products,435
990c505b-5058-48,10ddc819-81c,2024-03-20 02:27:00,email,loyalty_nudge,desktop,/pricing,155
47fbfaa3-1c3c-43,f51e8910-b36,2024-02-14 03:58:00,paid_social,linkedin_b2b,desktop,/signup,216
ec52a2d8-dcfd-4d,f51e8910-b36,2024-02-15 14:30:00,social_media,instagram_launch,desktop,/signup,412
6e109039-e947-4d,f51e8910-b36,2024-02-16 15:26:00,direct,,desktop,/checkout,47
287b6451-75d6-4f,f51e8910-b36,2024-02-17 06:50:00,social_media,fb_engagement,desktop,/pricing,314
d72d5ed8-1aa8-45,f51e8910-b36,2024-02-18 01:52:00,organic_search,,desktop,/pricing,453
637c361f-bde5-4a,f51e8910-b36,2024-02-19 15:20:00,paid_social,meta_lookalike,desktop,/checkout,363
eb8893e9-592f-4a,b92b27fc-a6b,2024-01-12 05:19:00,direct,,desktop,/signup,202
6d0c782c-792d-45,b92b27fc-a6b,2024-01-13 09:35:00,paid_search,spring_sale_2024,desktop,/products,470
150b9137-5f04-46,b92b27fc-a6b,2024-01-14 08:04:00,email,abandoned_cart,desktop,/checkout,523
d522d2df-23e4-45,b92b27fc-a6b,2024-01-15 08:22:00,organic_search,seo_blog_push,desktop,/about,358
9ddaf067-9de6-4e,b92b27fc-a6b,2024-01-16 16:52:00,paid_social,meta_lookalike,desktop,/about,276
9f4b9965-57b4-4e,f4db52df-df2,2024-01-02 17:23:00,email,abandoned_cart,mobile,/signup,245
2f60f85f-db2d-4f,f4db52df-df2,2024-01-03 13:35:00,social_media,instagram_launch,mobile,/blog,57
7233b90f-5823-42,f4db52df-df2,2024-01-04 14:11:00,email,loyalty_nudge,mobile,/products,543
74e57b2d-0b82-40,f4db52df-df2,2024-01-05 22:17:00,social_media,fb_engagement,mobile,/home,27
d62e75cd-a243-47,5552bc63-512,2024-01-30 20:56:00,paid_social,linkedin_b2b,tablet,/pricing,508
439fd985-a8c9-47,79ea695d-6e9,2024-01-23 08:15:00,social_media,fb_engagement,mobile,/pricing,31
ac6f64bb-cc6e-4b,79ea695d-6e9,2024-01-24 18:49:00,paid_social,meta_lookalike,mobile,/products,503
ba827d32-0860-4c,79ea695d-6e9,2024-01-25 08:43:00,direct,,mobile,/about,66
88cdb648-7c54-4f,79ea695d-6e9,2024-01-26 20:40:00,email,abandoned_cart,mobile,/about,111
e6b9b3b6-a12c-44,79ea695d-6e9,2024-01-27 14:32:00,email,welcome_series,mobile,/blog,283
b4333a6f-8055-4e,79ea695d-6e9,2024-01-28 14:03:00,email,welcome_series,mobile,/about,399
c4919bbd-3efe-4b,b4391a5f-746,2024-02-27 13:16:00,paid_social,linkedin_b2b,tablet,/about,493
7568f2ee-4135-46,ba23f705-691,2024-02-19 02:23:00,social_media,fb_engagement,mobile,/signup,319
d68f878f-0a8c-4c,ba23f705-691,2024-02-20 16:23:00,referral,partner_promo_jan,mobile,/checkout,544
a13a9fdb-56b1-47,ea745e63-654,2024-01-05 15:59:00,organic_search,content_hub_v2,mobile,/signup,185
98f2b2cf-6704-43,ea745e63-654,2024-01-06 00:49:00,direct,,mobile,/blog,330
fe32b672-a08b-46,ea745e63-654,2024-01-07 22:29:00,email,welcome_series,mobile,/signup,590
8892c050-f63d-4b,ea745e63-654,2024-01-08 09:15:00,social_media,instagram_launch,mobile,/pricing,436
79c890f8-7dde-47,ea745e63-654,2024-01-09 01:21:00,paid_social,linkedin_b2b,mobile,/home,248
1e120b79-b008-47,ea745e63-654,2024-01-10 14:17:00,referral,partner_promo_jan,mobile,/about,536
73f302b4-7fa5-4a,d58c7914-bee,2024-02-20 21:13:00,referral,affiliate_v2,desktop,/home,429
4ec4ae04-8f84-4f,d58c7914-bee,2024-02-21 03:35:00,social_media,fb_engagement,desktop,/products,202
b1a943f9-afb9-42,361a517b-55e,2024-02-22 02:39:00,direct,,desktop,/home,539
5b50aa7c-4807-4f,361a517b-55e,2024-02-23 20:32:00,social_media,fb_engagement,desktop,/about,351
cfa8d3ed-e6be-49,361a517b-55e,2024-02-24 10:43:00,organic_search,,desktop,/blog,62
4021a87f-7a30-41,361a517b-55e,2024-02-25 06:36:00,social_media,tiktok_awareness,desktop,/about,224
7d5b232b-1b1e-4a,361a517b-55e,2024-02-26 05:44:00,email,loyalty_nudge,desktop,/blog,530
83c2ce9a-6b6a-49,361a517b-55e,2024-02-27 12:01:00,paid_social,linkedin_b2b,desktop,/signup,337
822f90c5-ab90-49,4dc1b3d3-cc5,2024-01-03 18:08:00,referral,affiliate_v2,tablet,/products,135
502eab87-90a4-47,4dc1b3d3-cc5,2024-01-04 01:16:00,referral,affiliate_v2,tablet,/signup,589
17a284bb-018e-42,4dc1b3d3-cc5,2024-01-05 02:34:00,social_media,fb_engagement,tablet,/checkout,426
19d7248f-30d8-46,4dc1b3d3-cc5,2024-01-06 14:01:00,referral,,tablet,/about,415
49fe184e-104e-42,4dc1b3d3-cc5,2024-01-07 01:48:00,organic_search,seo_blog_push,tablet,/home,426
5e638971-2d93-4d,4dc1b3d3-cc5,2024-01-08 18:59:00,paid_social,meta_lookalike,tablet,/signup,30
77c97783-d529-44,05a52b88-caa,2024-03-15 19:05:00,organic_search,,tablet,/signup,595
582ee634-d36e-40,05a52b88-caa,2024-03-16 05:31:00,paid_social,youtube_retarget,tablet,/home,590
6cdb7dbe-3ab9-48,05a52b88-caa,2024-03-17 22:20:00,organic_search,content_hub_v2,tablet,/checkout,223
9a9c70e5-9ab4-4a,05a52b88-caa,2024-03-18 14:05:00,paid_social,meta_lookalike,tablet,/about,21
5a0111d9-0d79-41,57317e6d-5aa,2024-02-09 12:37:00,email,welcome_series,tablet,/pricing,176
76b1ba52-3672-41,57317e6d-5aa,2024-02-10 22:44:00,paid_search,spring_sale_2024,tablet,/blog,563
a9131376-c843-4c,57317e6d-5aa,2024-02-11 07:56:00,referral,,tablet,/home,258
c2fb3ad2-d717-4c,57317e6d-5aa,2024-02-12 21:40:00,email,abandoned_cart,tablet,/blog,34
d02b3bc3-8329-49,57317e6d-5aa,2024-02-13 11:49:00,paid_search,brand_awareness_q1,tablet,/blog,443
c43ea354-0462-4d,038a254e-f1c,2024-02-18 19:21:00,organic_search,seo_blog_push,tablet,/checkout,566
815cdf2f-bdbd-4f,038a254e-f1c,2024-02-19 00:23:00,social_media,instagram_launch,tablet,/pricing,558
d40abafe-179d-49,038a254e-f1c,2024-02-20 07:35:00,organic_search,content_hub_v2,tablet,/blog,299
f69e30b6-216f-4e,038a254e-f1c,2024-02-21 01:44:00,referral,partner_promo_jan,tablet,/products,92
e324ae11-c6fe-40,f08c1ff5-902,2024-03-01 12:40:00,paid_social,meta_lookalike,tablet,/about,292
96932b99-48a7-4e,f08c1ff5-902,2024-03-02 21:07:00,referral,partner_promo_jan,tablet,/pricing,555
854fec87-e7b8-48,f08c1ff5-902,2024-03-03 03:24:00,direct,,tablet,/signup,273
43fce893-a7e0-43,f08c1ff5-902,2024-03-04 23:42:00,paid_social,youtube_retarget,tablet,/products,538
15f52651-9629-4f,f08c1ff5-902,2024-03-05 00:12:00,paid_search,brand_awareness_q1,tablet,/about,62
e1ffcd2e-1e2a-4d,0b01e4fd-f69,2024-01-20 01:28:00,referral,affiliate_v2,desktop,/home,223
03dee113-dbfd-44,eb1f5ed9-fd1,2024-03-10 14:10:00,direct,,mobile,/about,168
92e3bd14-5dd9-43,cdd7b220-d91,2024-02-23 09:53:00,organic_search,,tablet,/pricing,554
97767673-5580-44,cdd7b220-d91,2024-02-24 21:54:00,email,welcome_series,tablet,/home,483
78a5dc35-1c7e-45,cdd7b220-d91,2024-02-25 16:42:00,organic_search,,tablet,/blog,362
710a94fd-bde6-4f,cdd7b220-d91,2024-02-26 20:41:00,direct,,tablet,/about,297
c012703a-1624-4d,cdd7b220-d91,2024-02-27 13:34:00,paid_search,spring_sale_2024,tablet,/home,448
21ab5701-01cc-4a,849f132e-a16,2024-03-17 05:51:00,paid_social,meta_lookalike,desktop,/about,430
93344d3b-648f-45,849f132e-a16,2024-03-18 00:35:00,social_media,instagram_launch,desktop,/home,558
1ab626ae-0604-4d,849f132e-a16,2024-03-19 07:39:00,organic_search,seo_blog_push,desktop,/home,482
b69d2e78-d397-45,849f132e-a16,2024-03-20 05:59:00,paid_search,retargeting_jan,desktop,/about,214
4690e85a-05e6-46,849f132e-a16,2024-03-21 08:17:00,referral,affiliate_v2,desktop,/products,348
91bc66fc-f927-49,849f132e-a16,2024-03-22 12:40:00,paid_social,youtube_retarget,desktop,/signup,203
3dcd6702-38b0-42,e71c3313-972,2024-03-28 05:00:00,paid_search,spring_sale_2024,desktop,/signup,317
cfd7a278-0605-45,e71c3313-972,2024-03-29 21:09:00,paid_social,youtube_retarget,desktop,/pricing,181
a01c4142-ad83-4f,e71c3313-972,2024-03-30 06:26:00,referral,affiliate_v2,desktop,/blog,34
a6c52f7d-8856-4a,a11a1eeb-eaa,2024-01-20 07:00:00,social_media,tiktok_awareness,mobile,/products,579
314104db-94f5-40,a11a1eeb-eaa,2024-01-21 14:25:00,email,loyalty_nudge,mobile,/checkout,75
479370f4-f42c-4d,a11a1eeb-eaa,2024-01-22 12:41:00,organic_search,,mobile,/checkout,474
b0493cd2-0c83-40,a11a1eeb-eaa,2024-01-23 09:15:00,paid_search,spring_sale_2024,mobile,/about,340
35826d74-2054-4f,a11a1eeb-eaa,2024-01-24 09:02:00,organic_search,,mobile,/pricing,378
14105f36-5782-4b,04958e17-f52,2024-01-11 11:49:00,direct,,tablet,/pricing,31
e9076725-ac66-47,04958e17-f52,2024-01-12 22:17:00,organic_search,content_hub_v2,tablet,/checkout,537
2c6a41e8-f1ca-41,04958e17-f52,2024-01-13 03:22:00,direct,,tablet,/checkout,598
78e47c5b-6c8a-46,04958e17-f52,2024-01-14 07:33:00,social_media,tiktok_awareness,tablet,/pricing,298
c7100bbc-740c-49,60dbd7fb-f41,2024-01-20 13:02:00,organic_search,seo_blog_push,mobile,/about,427
b6f478ec-e561-47,60dbd7fb-f41,2024-01-21 19:49:00,paid_social,linkedin_b2b,mobile,/blog,556
fc0548a7-da69-44,60dbd7fb-f41,2024-01-22 18:04:00,social_media,tiktok_awareness,mobile,/products,396
46d1cfe3-e317-49,60dbd7fb-f41,2024-01-23 18:52:00,direct,,mobile,/about,193
e79d76f7-22bb-42,60dbd7fb-f41,2024-01-24 01:16:00,organic_search,,mobile,/products,552
a69a5cb6-4218-4e,60dbd7fb-f41,2024-01-25 05:26:00,social_media,instagram_launch,mobile,/blog,146
1069e285-4aa5-4e,95176b54-679,2024-02-20 18:26:00,social_media,fb_engagement,mobile,/products,208
35254f78-699c-40,e4569647-905,2024-03-16 18:58:00,referral,partner_promo_jan,tablet,/signup,576
947699f3-7667-4d,e4569647-905,2024-03-17 10:48:00,organic_search,seo_blog_push,tablet,/blog,503
14d6397e-f716-45,e4569647-905,2024-03-18 17:32:00,paid_social,linkedin_b2b,tablet,/about,522
a638a290-d65e-48,18e9c16c-327,2024-02-17 03:15:00,paid_search,brand_awareness_q1,desktop,/pricing,552
7f786420-635e-48,18e9c16c-327,2024-02-18 16:55:00,organic_search,seo_blog_push,desktop,/checkout,272
f8b9d457-b0dd-45,18e9c16c-327,2024-02-19 03:20:00,direct,,desktop,/products,555
90d0356e-f7d2-45,18e9c16c-327,2024-02-20 19:05:00,referral,partner_promo_jan,desktop,/products,144
3248fa12-4952-4a,ee686564-edb,2024-01-01 01:41:00,email,abandoned_cart,mobile,/signup,492
0bb3023e-063f-4b,ee686564-edb,2024-01-02 19:46:00,social_media,instagram_launch,mobile,/signup,83
54aa6f5a-3aa9-4b,ee686564-edb,2024-01-03 23:41:00,paid_social,linkedin_b2b,mobile,/signup,247
0c7b5cc2-f817-46,ee686564-edb,2024-01-04 09:46:00,paid_social,meta_lookalike,mobile,/blog,87
716cba99-c4ac-41,3705ef47-5ac,2024-03-07 04:57:00,social_media,tiktok_awareness,tablet,/signup,571
6ecdf8a4-7a7e-42,67bee9f5-642,2024-03-10 21:24:00,referral,affiliate_v2,desktop,/pricing,178
d732c05d-1028-4f,10b0430f-543,2024-03-30 10:39:00,email,welcome_series,mobile,/signup,169
cc44fcc0-63d0-47,10b0430f-543,2024-03-31 05:14:00,paid_search,retargeting_jan,mobile,/pricing,252
b3b13f02-837c-44,10b0430f-543,2024-04-01 15:27:00,paid_search,retargeting_jan,mobile,/about,119
7d3bf7ab-a6b6-46,10b0430f-543,2024-04-02 17:57:00,direct,,mobile,/blog,425
32438661-0298-41,10b0430f-543,2024-04-03 17:58:00,organic_search,,mobile,/checkout,49
72b0b255-bb10-4f,10b0430f-543,2024-04-04 12:34:00,referral,affiliate_v2,mobile,/products,19
09bbe12c-aa9b-4c,cdca8548-341,2024-02-16 14:39:00,referral,partner_promo_jan,mobile,/about,433
164b9f5f-fc99-4b,f0e6e743-96a,2024-02-25 04:48:00,email,abandoned_cart,tablet,/checkout,312
7c33dc5c-e46c-42,8f341c1b-2c6,2024-02-09 22:10:00,email,welcome_series,desktop,/pricing,245
42bda030-8b74-4c,14e80001-fd5,2024-03-02 12:06:00,direct,,tablet,/home,68
d8448153-47c3-42,934bc89c-923,2024-01-26 15:22:00,organic_search,seo_blog_push,tablet,/home,246
5efd0db5-0582-4c,934bc89c-923,2024-01-27 18:48:00,social_media,instagram_launch,tablet,/signup,198
4a8538fa-cd76-44,934bc89c-923,2024-01-28 22:21:00,paid_search,spring_sale_2024,tablet,/checkout,87
6167b2e8-9a5d-47,934bc89c-923,2024-01-29 16:30:00,direct,,tablet,/products,230
28ab2e62-2f35-44,f08af50a-ba3,2024-02-08 09:17:00,organic_search,content_hub_v2,tablet,/checkout,474
6e22fd7f-d29b-43,f08af50a-ba3,2024-02-09 19:00:00,email,loyalty_nudge,tablet,/checkout,292
1afaa8ac-4eca-43,f08af50a-ba3,2024-02-10 00:28:00,social_media,tiktok_awareness,tablet,/signup,562
765919ce-04a9-41,f08af50a-ba3,2024-02-11 07:20:00,social_media,instagram_launch,tablet,/home,20
cd9861c1-c2af-4c,b4ef2eb8-73a,2024-01-10 20:02:00,paid_search,brand_awareness_q1,tablet,/signup,585
ecc46065-a9b9-4c,b4ef2eb8-73a,2024-01-11 02:30:00,paid_social,linkedin_b2b,tablet,/signup,259
ade85fd5-0ceb-4d,b4ef2eb8-73a,2024-01-12 17:37:00,referral,partner_promo_jan,tablet,/pricing,95
182ffc9a-11e1-49,b4ef2eb8-73a,2024-01-13 12:12:00,email,abandoned_cart,tablet,/pricing,52
7776b95f-ae1f-40,bf1df318-362,2024-03-12 11:22:00,direct,,desktop,/blog,95
329528c4-9860-4d,bf1df318-362,2024-03-13 03:20:00,referral,,desktop,/checkout,477
7aabadb8-a435-45,bf1df318-362,2024-03-14 22:51:00,email,abandoned_cart,desktop,/blog,416
ae204a5d-6210-42,bf1df318-362,2024-03-15 07:38:00,referral,affiliate_v2,desktop,/signup,134
b8fa9eaa-0615-4f,bf1df318-362,2024-03-16 20:31:00,social_media,instagram_launch,desktop,/checkout,499
ddeb618f-d0e4-45,e4a04b43-6f3,2024-01-02 22:19:00,organic_search,seo_blog_push,tablet,/pricing,334
084c4e96-a83d-4f,16bf6cea-635,2024-02-01 17:09:00,paid_social,youtube_retarget,tablet,/products,98
c70e73ed-210d-4a,16bf6cea-635,2024-02-02 00:43:00,paid_social,youtube_retarget,tablet,/products,406
3165a8ba-15f7-4e,16bf6cea-635,2024-02-03 23:46:00,social_media,instagram_launch,tablet,/home,259
11ccd0ea-b2f3-42,9b08ef38-101,2024-03-10 08:40:00,social_media,fb_engagement,tablet,/signup,36
48a07508-d2f5-44,9b08ef38-101,2024-03-11 17:34:00,referral,affiliate_v2,tablet,/home,170
ca5c6351-2208-48,9b08ef38-101,2024-03-12 05:38:00,social_media,tiktok_awareness,tablet,/signup,361
cdbb399e-603d-48,9b08ef38-101,2024-03-13 09:44:00,paid_search,brand_awareness_q1,tablet,/about,226
08e8b663-fcd9-40,9b08ef38-101,2024-03-14 23:15:00,paid_social,meta_lookalike,tablet,/pricing,442
9056291a-af5b-4f,90c504f9-c6a,2024-01-25 08:54:00,social_media,tiktok_awareness,tablet,/home,530
48a4e63b-4e68-4a,90c504f9-c6a,2024-01-26 13:31:00,direct,,tablet,/home,532
be5cbaa8-afc2-49,41a38f7d-332,2024-03-12 05:02:00,paid_search,retargeting_jan,desktop,/signup,135
bdbeff9d-f3c0-48,41a38f7d-332,2024-03-13 17:53:00,direct,,desktop,/signup,303
f28d9b2d-5cb6-40,41a38f7d-332,2024-03-14 02:05:00,paid_social,meta_lookalike,desktop,/products,163
f6885b33-ff50-41,41a38f7d-332,2024-03-15 12:06:00,paid_social,linkedin_b2b,desktop,/home,358
fc47e46e-b235-4d,41a38f7d-332,2024-03-16 17:21:00,direct,,desktop,/blog,63
0a6550fb-5a3f-40,41a38f7d-332,2024-03-17 12:15:00,email,welcome_series,desktop,/products,137
91786158-d88f-45,23d4a6a0-dab,2024-02-21 21:43:00,email,abandoned_cart,mobile,/products,165
9774722a-0d7b-48,f8563415-60a,2024-03-17 15:30:00,referral,partner_promo_jan,desktop,/pricing,387
bd0f6868-3d76-4f,3b971636-265,2024-03-02 17:43:00,referral,partner_promo_jan,tablet,/signup,155
60831f8f-bba9-4b,3b971636-265,2024-03-03 02:28:00,referral,partner_promo_jan,tablet,/checkout,80
35f63c9f-a7f4-42,3b971636-265,2024-03-04 23:04:00,email,abandoned_cart,tablet,/checkout,362
4c3296a0-f9cd-41,3b971636-265,2024-03-05 18:17:00,referral,partner_promo_jan,tablet,/about,512
b4498523-24d3-4d,3b971636-265,2024-03-06 13:08:00,paid_social,linkedin_b2b,tablet,/checkout,432
32117c4e-59e4-4c,3b971636-265,2024-03-07 10:44:00,organic_search,seo_blog_push,tablet,/checkout,399
bde419b2-ca53-4a,92f77ebd-352,2024-01-02 02:47:00,referral,affiliate_v2,mobile,/blog,323
779bbc0d-3e65-47,2b1a76b8-95e,2024-03-03 06:58:00,social_media,instagram_launch,tablet,/about,544
123f37e6-0cb3-45,e3a2f073-783,2024-01-07 12:25:00,organic_search,seo_blog_push,desktop,/products,459
2f95eb0d-a6d7-46,e3a2f073-783,2024-01-08 11:02:00,paid_social,meta_lookalike,desktop,/products,558
315ab19a-1128-40,e3a2f073-783,2024-01-09 20:40:00,referral,partner_promo_jan,desktop,/about,287
f1a04a26-c268-4c,d523dbcd-19d,2024-03-16 18:02:00,paid_search,spring_sale_2024,mobile,/blog,136
a64a1338-f964-40,4ca44737-a47,2024-01-31 11:08:00,paid_search,spring_sale_2024,tablet,/home,283
1de35937-deb5-4d,4ca44737-a47,2024-02-01 22:12:00,email,welcome_series,tablet,/checkout,486
f6b4ce0f-4784-40,1f39c423-0d9,2024-03-17 18:41:00,organic_search,seo_blog_push,desktop,/checkout,206
c7660f4e-504b-43,1f39c423-0d9,2024-03-18 01:39:00,social_media,instagram_launch,desktop,/signup,561
